country,age_group,year,value,indicator,unit
Italy,45-49,2008,0.7,fertility_by_age,per_1000
Netherlands,15-19,2008,5.2,fertility_by_age,per_1000
Netherlands,20-24,2008,38.5,fertility_by_age,per_1000
Netherlands,25-29,2008,110.5,fertility_by_age,per_1000
Netherlands,30-34,2008,133.5,fertility_by_age,per_1000
Netherlands,35-39,2008,56.8,fertility_by_age,per_1000
Netherlands,40-44,2008,8.1,fertility_by_age,per_1000
Netherlands,45-49,2008,0.3,fertility_by_age,per_1000
Portugal,15-19,2008,15.9,fertility_by_age,per_1000
Portugal,20-24,2008,47.3,fertility_by_age,per_1000
Portugal,25-29,2008,79.7,fertility_by_age,per_1000
Portugal,30-34,2008,86.0,fertility_by_age,per_1000
Portugal,35-39,2008,42.0,fertility_by_age,per_1000
Portugal,40-44,2008,7.8,fertility_by_age,per_1000
Portugal,45-49,2008,0.4,fertility_by_age,per_1000
Slovak Republic,15-19,2008,21.6,fertility_by_age,per_1000
Slovak Republic,20-24,2008,55.4,fertility_by_age,per_1000
Slovak Republic,25-29,2008,87.9,fertility_by_age,per_1000
Slovak Republic,30-34,2008,72.9,fertility_by_age,per_1000
Slovak Republic,35-39,2008,27.3,fertility_by_age,per_1000
Slovak Republic,40-44,2008,4.4,fertility_by_age,per_1000
Slovak Republic,45-49,2008,0.3,fertility_by_age,per_1000
Switzerland,15-19,2008,4.3,fertility_by_age,per_1000
Switzerland,20-24,2008,35.3,fertility_by_age,per_1000
Switzerland,25-29,2008,84.4,fertility_by_age,per_1000
Switzerland,30-34,2008,106.1,fertility_by_age,per_1000
Switzerland,35-39,2008,55.6,fertility_by_age,per_1000
Switzerland,40-44,2008,9.9,fertility_by_age,per_1000
Switzerland,45-49,2008,0.5,fertility_by_age,per_1000
United States,15-19,2008,40.2,fertility_by_age,per_1000
United States,20-24,2008,101.8,fertility_by_age,per_1000
United States,25-29,2008,115.0,fertility_by_age,per_1000
United States,30-34,2008,99.4,fertility_by_age,per_1000
United States,35-39,2008,46.8,fertility_by_age,per_1000
United States,40-44,2008,9.9,fertility_by_age,per_1000
United States,45-49,2008,0.7,fertility_by_age,per_1000
Bulgaria,15-19,2008,44.2,fertility_by_age,per_1000
Bulgaria,20-24,2008,84.0,fertility_by_age,per_1000
Bulgaria,25-29,2008,94.7,fertility_by_age,per_1000
Bulgaria,30-34,2008,63.4,fertility_by_age,per_1000
Bulgaria,35-39,2008,21.1,fertility_by_age,per_1000
Bulgaria,40-44,2008,3.3,fertility_by_age,per_1000
Bulgaria,45-49,2008,0.1,fertility_by_age,per_1000
Australia,15-19,2009,17.9,fertility_by_age,per_1000
Australia,20-24,2009,56.8,fertility_by_age,per_1000
Australia,25-29,2009,106.3,fertility_by_age,per_1000
Australia,30-34,2009,127.7,fertility_by_age,per_1000
Australia,35-39,2009,70.1,fertility_by_age,per_1000
Australia,40-44,2009,14.5,fertility_by_age,per_1000
Australia,45-49,2009,0.7,fertility_by_age,per_1000
Austria,15-19,2009,10.4,fertility_by_age,per_1000
Austria,20-24,2009,48.8,fertility_by_age,per_1000
Austria,25-29,2009,86.1,fertility_by_age,per_1000
Austria,30-34,2009,85.1,fertility_by_age,per_1000
Austria,35-39,2009,39.7,fertility_by_age,per_1000
Austria,40-44,2009,7.8,fertility_by_age,per_1000
Austria,45-49,2009,0.3,fertility_by_age,per_1000
Belgium,15-19,2009,10.3,fertility_by_age,per_1000
Belgium,20-24,2009,57.7,fertility_by_age,per_1000
Belgium,25-29,2009,130.4,fertility_by_age,per_1000
Belgium,30-34,2009,115.3,fertility_by_age,per_1000
Belgium,35-39,2009,45.3,fertility_by_age,per_1000
Belgium,40-44,2009,8.2,fertility_by_age,per_1000
Belgium,45-49,2009,0.4,fertility_by_age,per_1000
Canada,15-19,2009,14.1,fertility_by_age,per_1000
Canada,20-24,2009,51.5,fertility_by_age,per_1000
Canada,25-29,2009,101.3,fertility_by_age,per_1000
Canada,30-34,2009,107.4,fertility_by_age,per_1000
Canada,35-39,2009,50.7,fertility_by_age,per_1000
Canada,40-44,2009,9.3,fertility_by_age,per_1000
Canada,45-49,2009,0.4,fertility_by_age,per_1000
Czech Republic,15-19,2009,11.9,fertility_by_age,per_1000
Czech Republic,20-24,2009,47.7,fertility_by_age,per_1000
Czech Republic,25-29,2009,104.3,fertility_by_age,per_1000
Czech Republic,30-34,2009,97.9,fertility_by_age,per_1000
Czech Republic,35-39,2009,36.3,fertility_by_age,per_1000
Czech Republic,40-44,2009,5.6,fertility_by_age,per_1000
Czech Republic,45-49,2009,0.2,fertility_by_age,per_1000
Denmark,15-19,2009,5.5,fertility_by_age,per_1000
Denmark,20-24,2009,42.2,fertility_by_age,per_1000
Denmark,25-29,2009,122.5,fertility_by_age,per_1000
Denmark,30-34,2009,130.5,fertility_by_age,per_1000
Denmark,35-39,2009,56.3,fertility_by_age,per_1000
Denmark,40-44,2009,9.6,fertility_by_age,per_1000
Denmark,45-49,2009,0.5,fertility_by_age,per_1000
Estonia,15-19,2009,21.0,fertility_by_age,per_1000
Estonia,20-24,2009,68.2,fertility_by_age,per_1000
Estonia,25-29,2009,112.0,fertility_by_age,per_1000
Estonia,30-34,2009,85.2,fertility_by_age,per_1000
Estonia,35-39,2009,45.0,fertility_by_age,per_1000
Estonia,40-44,2009,9.6,fertility_by_age,per_1000
Estonia,45-49,2009,0.3,fertility_by_age,per_1000
Finland,15-19,2009,8.5,fertility_by_age,per_1000
Finland,20-24,2009,59.4,fertility_by_age,per_1000
Finland,25-29,2009,115.7,fertility_by_age,per_1000
Finland,30-34,2009,119.5,fertility_by_age,per_1000
Finland,35-39,2009,56.5,fertility_by_age,per_1000
Finland,40-44,2009,11.9,fertility_by_age,per_1000
Finland,45-49,2009,0.4,fertility_by_age,per_1000
Greece,15-19,2009,11.1,fertility_by_age,per_1000
Greece,20-24,2009,44.0,fertility_by_age,per_1000
Greece,25-29,2009,84.1,fertility_by_age,per_1000
Greece,30-34,2009,99.6,fertility_by_age,per_1000
Greece,35-39,2009,50.7,fertility_by_age,per_1000
Greece,40-44,2009,10.6,fertility_by_age,per_1000
Greece,45-49,2009,1.3,fertility_by_age,per_1000
Hungary,15-19,2009,19.5,fertility_by_age,per_1000
Hungary,20-24,2009,44.4,fertility_by_age,per_1000
Hungary,25-29,2009,81.3,fertility_by_age,per_1000
Hungary,30-34,2009,79.8,fertility_by_age,per_1000
Hungary,35-39,2009,33.8,fertility_by_age,per_1000
Hungary,40-44,2009,6.4,fertility_by_age,per_1000
Hungary,45-49,2009,0.3,fertility_by_age,per_1000
Ireland,15-19,2009,15.7,fertility_by_age,per_1000
Ireland,20-24,2009,50.0,fertility_by_age,per_1000
Ireland,25-29,2009,90.8,fertility_by_age,per_1000
Ireland,30-34,2009,135.9,fertility_by_age,per_1000
Ireland,35-39,2009,98.5,fertility_by_age,per_1000
Ireland,40-44,2009,20.9,fertility_by_age,per_1000
Ireland,45-49,2009,1.1,fertility_by_age,per_1000
Israel,15-19,2009,14.3,fertility_by_age,per_1000
Israel,20-24,2009,112.0,fertility_by_age,per_1000
Israel,25-29,2009,174.1,fertility_by_age,per_1000
Israel,30-34,2009,177.7,fertility_by_age,per_1000
Israel,35-39,2009,104.3,fertility_by_age,per_1000
Israel,40-44,2009,26.3,fertility_by_age,per_1000
Israel,45-49,2009,2.3,fertility_by_age,per_1000
Italy,15-19,2009,6.9,fertility_by_age,per_1000
Italy,20-24,2009,36.2,fertility_by_age,per_1000
Italy,25-29,2009,76.2,fertility_by_age,per_1000
Italy,30-34,2009,96.3,fertility_by_age,per_1000
Italy,35-39,2009,60.3,fertility_by_age,per_1000
Italy,40-44,2009,13.5,fertility_by_age,per_1000
Italy,45-49,2009,0.8,fertility_by_age,per_1000
Netherlands,15-19,2009,5.3,fertility_by_age,per_1000
Netherlands,20-24,2009,38.1,fertility_by_age,per_1000
Netherlands,25-29,2009,111.7,fertility_by_age,per_1000
Netherlands,30-34,2009,134.8,fertility_by_age,per_1000
Netherlands,35-39,2009,57.7,fertility_by_age,per_1000
Netherlands,40-44,2009,8.6,fertility_by_age,per_1000
Netherlands,45-49,2009,0.3,fertility_by_age,per_1000
Portugal,15-19,2009,15.2,fertility_by_age,per_1000
Portugal,20-24,2009,45.1,fertility_by_age,per_1000
Portugal,25-29,2009,76.0,fertility_by_age,per_1000
Portugal,30-34,2009,83.1,fertility_by_age,per_1000
Portugal,35-39,2009,41.4,fertility_by_age,per_1000
Portugal,40-44,2009,8.0,fertility_by_age,per_1000
Portugal,45-49,2009,0.5,fertility_by_age,per_1000
Slovak Republic,15-19,2009,21.9,fertility_by_age,per_1000
Slovak Republic,20-24,2009,57.2,fertility_by_age,per_1000
Slovak Republic,25-29,2009,93.6,fertility_by_age,per_1000
Slovak Republic,30-34,2009,79.7,fertility_by_age,per_1000
Slovak Republic,35-39,2009,31.4,fertility_by_age,per_1000
Slovak Republic,40-44,2009,5.5,fertility_by_age,per_1000
Slovak Republic,45-49,2009,0.2,fertility_by_age,per_1000
Switzerland,15-19,2009,4.1,fertility_by_age,per_1000
Switzerland,20-24,2009,33.9,fertility_by_age,per_1000
Switzerland,25-29,2009,82.4,fertility_by_age,per_1000
Switzerland,30-34,2009,108.5,fertility_by_age,per_1000
Switzerland,35-39,2009,58.9,fertility_by_age,per_1000
Switzerland,40-44,2009,10.6,fertility_by_age,per_1000
Switzerland,45-49,2009,0.6,fertility_by_age,per_1000
United States,15-19,2009,37.9,fertility_by_age,per_1000
United States,20-24,2009,96.2,fertility_by_age,per_1000
United States,25-29,2009,111.5,fertility_by_age,per_1000
United States,30-34,2009,97.5,fertility_by_age,per_1000
United States,35-39,2009,46.1,fertility_by_age,per_1000
United States,40-44,2009,10.0,fertility_by_age,per_1000
United States,45-49,2009,0.7,fertility_by_age,per_1000
Bulgaria,15-19,2009,47.5,fertility_by_age,per_1000
Bulgaria,20-24,2009,84.6,fertility_by_age,per_1000
Bulgaria,25-29,2009,100.1,fertility_by_age,per_1000
Bulgaria,30-34,2009,68.3,fertility_by_age,per_1000
Bulgaria,35-39,2009,25.5,fertility_by_age,per_1000
Bulgaria,40-44,2009,4.0,fertility_by_age,per_1000
Bulgaria,45-49,2009,0.2,fertility_by_age,per_1000
Australia,15-19,2010,16.7,fertility_by_age,per_1000
Australia,20-24,2010,55.3,fertility_by_age,per_1000
Australia,25-29,2010,104.0,fertility_by_age,per_1000
Australia,30-34,2010,127.2,fertility_by_age,per_1000
Australia,35-39,2010,71.1,fertility_by_age,per_1000
Australia,40-44,2010,15.1,fertility_by_age,per_1000
Australia,45-49,2010,0.8,fertility_by_age,per_1000
Austria,15-19,2010,10.2,fertility_by_age,per_1000
Austria,20-24,2010,48.3,fertility_by_age,per_1000
Austria,25-29,2010,88.9,fertility_by_age,per_1000
Austria,30-34,2010,89.7,fertility_by_age,per_1000
Austria,35-39,2010,42.6,fertility_by_age,per_1000
Austria,40-44,2010,8.0,fertility_by_age,per_1000
Austria,45-49,2010,0.4,fertility_by_age,per_1000
Belgium,15-19,2010,9.6,fertility_by_age,per_1000
Belgium,20-24,2010,56.3,fertility_by_age,per_1000
Belgium,25-29,2010,130.9,fertility_by_age,per_1000
Belgium,30-34,2010,118.5,fertility_by_age,per_1000
Belgium,35-39,2010,47.8,fertility_by_age,per_1000
Belgium,40-44,2010,9.1,fertility_by_age,per_1000
Belgium,45-49,2010,0.4,fertility_by_age,per_1000
Canada,15-19,2010,13.2,fertility_by_age,per_1000
Canada,20-24,2010,48.3,fertility_by_age,per_1000
Canada,25-29,2010,97.3,fertility_by_age,per_1000
Canada,30-34,2010,106.3,fertility_by_age,per_1000
Canada,35-39,2010,51.7,fertility_by_age,per_1000
Canada,40-44,2010,9.9,fertility_by_age,per_1000
Canada,45-49,2010,0.4,fertility_by_age,per_1000
Czech Republic,15-19,2010,11.5,fertility_by_age,per_1000
Czech Republic,20-24,2010,46.6,fertility_by_age,per_1000
Czech Republic,25-29,2010,101.5,fertility_by_age,per_1000
Czech Republic,30-34,2010,100.1,fertility_by_age,per_1000
Czech Republic,35-39,2010,38.6,fertility_by_age,per_1000
Czech Republic,40-44,2010,5.9,fertility_by_age,per_1000
Czech Republic,45-49,2010,0.3,fertility_by_age,per_1000
Denmark,15-19,2010,5.0,fertility_by_age,per_1000
Denmark,20-24,2010,42.6,fertility_by_age,per_1000
Denmark,25-29,2010,122.4,fertility_by_age,per_1000
Denmark,30-34,2010,133.8,fertility_by_age,per_1000
Denmark,35-39,2010,58.9,fertility_by_age,per_1000
Denmark,40-44,2010,9.6,fertility_by_age,per_1000
Denmark,45-49,2010,0.5,fertility_by_age,per_1000
Estonia,15-19,2010,17.5,fertility_by_age,per_1000
Estonia,20-24,2010,65.3,fertility_by_age,per_1000
Estonia,25-29,2010,112.6,fertility_by_age,per_1000
Estonia,30-34,2010,92.1,fertility_by_age,per_1000
Estonia,35-39,2010,46.7,fertility_by_age,per_1000
Estonia,40-44,2010,10.7,fertility_by_age,per_1000
Estonia,45-49,2010,0.2,fertility_by_age,per_1000
Finland,15-19,2010,8.4,fertility_by_age,per_1000
Finland,20-24,2010,57.1,fertility_by_age,per_1000
Finland,25-29,2010,116.8,fertility_by_age,per_1000
Finland,30-34,2010,120.3,fertility_by_age,per_1000
Finland,35-39,2010,58.6,fertility_by_age,per_1000
Finland,40-44,2010,11.6,fertility_by_age,per_1000
Finland,45-49,2010,0.6,fertility_by_age,per_1000
Greece,15-19,2010,10.9,fertility_by_age,per_1000
Greece,20-24,2010,42.7,fertility_by_age,per_1000
Greece,25-29,2010,82.4,fertility_by_age,per_1000
Greece,30-34,2010,97.6,fertility_by_age,per_1000
Greece,35-39,2010,51.1,fertility_by_age,per_1000
Greece,40-44,2010,10.8,fertility_by_age,per_1000
Greece,45-49,2010,1.5,fertility_by_age,per_1000
Hungary,15-19,2010,17.9,fertility_by_age,per_1000
Hungary,20-24,2010,40.1,fertility_by_age,per_1000
Hungary,25-29,2010,73.9,fertility_by_age,per_1000
Hungary,30-34,2010,77.0,fertility_by_age,per_1000
Hungary,35-39,2010,35.4,fertility_by_age,per_1000
Hungary,40-44,2010,6.7,fertility_by_age,per_1000
Hungary,45-49,2010,0.3,fertility_by_age,per_1000
Ireland,15-19,2010,14.6,fertility_by_age,per_1000
Ireland,20-24,2010,49.6,fertility_by_age,per_1000
Ireland,25-29,2010,90.5,fertility_by_age,per_1000
Ireland,30-34,2010,136.2,fertility_by_age,per_1000
Ireland,35-39,2010,97.9,fertility_by_age,per_1000
Ireland,40-44,2010,21.6,fertility_by_age,per_1000
Ireland,45-49,2010,1.1,fertility_by_age,per_1000
Israel,15-19,2010,13.8,fertility_by_age,per_1000
Israel,20-24,2010,113.5,fertility_by_age,per_1000
Israel,25-29,2010,178.2,fertility_by_age,per_1000
Israel,30-34,2010,177.3,fertility_by_age,per_1000
Israel,35-39,2010,107.6,fertility_by_age,per_1000
Israel,40-44,2010,27.7,fertility_by_age,per_1000
Israel,45-49,2010,2.5,fertility_by_age,per_1000
Italy,15-19,2010,6.7,fertility_by_age,per_1000
Italy,20-24,2010,35.1,fertility_by_age,per_1000
Italy,25-29,2010,75.9,fertility_by_age,per_1000
Italy,30-34,2010,97.1,fertility_by_age,per_1000
Italy,35-39,2010,61.7,fertility_by_age,per_1000
Italy,40-44,2010,14.0,fertility_by_age,per_1000
Italy,45-49,2010,0.8,fertility_by_age,per_1000
Netherlands,15-19,2010,5.1,fertility_by_age,per_1000
Netherlands,20-24,2010,37.3,fertility_by_age,per_1000
Netherlands,25-29,2010,111.9,fertility_by_age,per_1000
Netherlands,30-34,2010,135.1,fertility_by_age,per_1000
Netherlands,35-39,2010,58.6,fertility_by_age,per_1000
Netherlands,40-44,2010,9.1,fertility_by_age,per_1000
Netherlands,45-49,2010,0.3,fertility_by_age,per_1000
Portugal,15-19,2010,14.3,fertility_by_age,per_1000
Portugal,20-24,2010,45.5,fertility_by_age,per_1000
Portugal,25-29,2010,78.4,fertility_by_age,per_1000
Portugal,30-34,2010,86.8,fertility_by_age,per_1000
Portugal,35-39,2010,43.9,fertility_by_age,per_1000
Portugal,40-44,2010,9.0,fertility_by_age,per_1000
Portugal,45-49,2010,0.4,fertility_by_age,per_1000
Slovak Republic,15-19,2010,23.0,fertility_by_age,per_1000
Slovak Republic,20-24,2010,54.2,fertility_by_age,per_1000
Slovak Republic,25-29,2010,89.6,fertility_by_age,per_1000
Slovak Republic,30-34,2010,81.8,fertility_by_age,per_1000
Slovak Republic,35-39,2010,33.2,fertility_by_age,per_1000
Slovak Republic,40-44,2010,5.8,fertility_by_age,per_1000
Slovak Republic,45-49,2010,0.3,fertility_by_age,per_1000
Switzerland,15-19,2010,3.9,fertility_by_age,per_1000
Switzerland,20-24,2010,33.8,fertility_by_age,per_1000
Switzerland,25-29,2010,83.5,fertility_by_age,per_1000
Switzerland,30-34,2010,110.8,fertility_by_age,per_1000
Switzerland,35-39,2010,60.5,fertility_by_age,per_1000
Switzerland,40-44,2010,11.3,fertility_by_age,per_1000
Switzerland,45-49,2010,0.5,fertility_by_age,per_1000
United States,15-19,2010,34.2,fertility_by_age,per_1000
United States,20-24,2010,90.0,fertility_by_age,per_1000
United States,25-29,2010,108.3,fertility_by_age,per_1000
United States,30-34,2010,96.5,fertility_by_age,per_1000
United States,35-39,2010,45.9,fertility_by_age,per_1000
United States,40-44,2010,10.2,fertility_by_age,per_1000
United States,45-49,2010,0.7,fertility_by_age,per_1000
Bulgaria,15-19,2010,42.0,fertility_by_age,per_1000
Bulgaria,20-24,2010,76.3,fertility_by_age,per_1000
Bulgaria,25-29,2010,94.7,fertility_by_age,per_1000
Bulgaria,30-34,2010,69.2,fertility_by_age,per_1000
Bulgaria,35-39,2010,27.2,fertility_by_age,per_1000
Bulgaria,40-44,2010,4.3,fertility_by_age,per_1000
Bulgaria,45-49,2010,0.2,fertility_by_age,per_1000
Australia,15-19,2011,16.1,fertility_by_age,per_1000
Australia,20-24,2011,53.0,fertility_by_age,per_1000
Australia,25-29,2011,103.1,fertility_by_age,per_1000
Australia,30-34,2011,124.9,fertility_by_age,per_1000
Australia,35-39,2011,70.3,fertility_by_age,per_1000
Australia,40-44,2011,15.2,fertility_by_age,per_1000
Australia,45-49,2011,0.9,fertility_by_age,per_1000
Austria,15-19,2011,9.1,fertility_by_age,per_1000
Austria,20-24,2011,46.0,fertility_by_age,per_1000
Austria,25-29,2011,86.8,fertility_by_age,per_1000
Austria,30-34,2011,90.9,fertility_by_age,per_1000
Austria,35-39,2011,44.0,fertility_by_age,per_1000
Austria,40-44,2011,8.6,fertility_by_age,per_1000
Austria,45-49,2011,0.4,fertility_by_age,per_1000
Belgium,15-19,2011,9.4,fertility_by_age,per_1000
Belgium,20-24,2011,53.2,fertility_by_age,per_1000
Belgium,25-29,2011,127.0,fertility_by_age,per_1000
Belgium,30-34,2011,116.0,fertility_by_age,per_1000
Belgium,35-39,2011,47.8,fertility_by_age,per_1000
Belgium,40-44,2011,9.1,fertility_by_age,per_1000
Belgium,45-49,2011,0.4,fertility_by_age,per_1000
Canada,15-19,2011,12.3,fertility_by_age,per_1000
Canada,20-24,2011,46.1,fertility_by_age,per_1000
Canada,25-29,2011,96.3,fertility_by_age,per_1000
Canada,30-34,2011,106.6,fertility_by_age,per_1000
Canada,35-39,2011,52.4,fertility_by_age,per_1000
Canada,40-44,2011,10.3,fertility_by_age,per_1000
Canada,45-49,2011,0.5,fertility_by_age,per_1000
Czech Republic,15-19,2011,11.2,fertility_by_age,per_1000
Czech Republic,20-24,2011,42.4,fertility_by_age,per_1000
Czech Republic,25-29,2011,93.6,fertility_by_age,per_1000
Czech Republic,30-34,2011,95.8,fertility_by_age,per_1000
Czech Republic,35-39,2011,37.2,fertility_by_age,per_1000
Czech Republic,40-44,2011,6.1,fertility_by_age,per_1000
Czech Republic,45-49,2011,0.3,fertility_by_age,per_1000
Denmark,15-19,2011,4.6,fertility_by_age,per_1000
Denmark,20-24,2011,38.3,fertility_by_age,per_1000
Denmark,25-29,2011,113.6,fertility_by_age,per_1000
Denmark,30-34,2011,126.1,fertility_by_age,per_1000
Denmark,35-39,2011,55.8,fertility_by_age,per_1000
Denmark,40-44,2011,9.8,fertility_by_age,per_1000
Denmark,45-49,2011,0.5,fertility_by_age,per_1000
Estonia,15-19,2011,16.2,fertility_by_age,per_1000
Estonia,20-24,2011,58.6,fertility_by_age,per_1000
Estonia,25-29,2011,101.1,fertility_by_age,per_1000
Estonia,30-34,2011,91.3,fertility_by_age,per_1000
Estonia,35-39,2011,46.1,fertility_by_age,per_1000
Estonia,40-44,2011,10.2,fertility_by_age,per_1000
Estonia,45-49,2011,0.4,fertility_by_age,per_1000
Finland,15-19,2011,7.7,fertility_by_age,per_1000
Finland,20-24,2011,54.8,fertility_by_age,per_1000
Finland,25-29,2011,113.1,fertility_by_age,per_1000
Finland,30-34,2011,118.4,fertility_by_age,per_1000
Finland,35-39,2011,59.0,fertility_by_age,per_1000
Finland,40-44,2011,12.1,fertility_by_age,per_1000
Finland,45-49,2011,0.7,fertility_by_age,per_1000
Greece,15-19,2011,9.6,fertility_by_age,per_1000
Greece,20-24,2011,37.6,fertility_by_age,per_1000
Greece,25-29,2011,78.5,fertility_by_age,per_1000
Greece,30-34,2011,93.7,fertility_by_age,per_1000
Greece,35-39,2011,48.8,fertility_by_age,per_1000
Greece,40-44,2011,10.0,fertility_by_age,per_1000
Greece,45-49,2011,1.5,fertility_by_age,per_1000
Hungary,15-19,2011,18.0,fertility_by_age,per_1000
Hungary,20-24,2011,39.0,fertility_by_age,per_1000
Hungary,25-29,2011,69.9,fertility_by_age,per_1000
Hungary,30-34,2011,76.4,fertility_by_age,per_1000
Hungary,35-39,2011,37.1,fertility_by_age,per_1000
Hungary,40-44,2011,7.2,fertility_by_age,per_1000
Hungary,45-49,2011,0.2,fertility_by_age,per_1000
Ireland,15-19,2011,12.3,fertility_by_age,per_1000
Ireland,20-24,2011,48.8,fertility_by_age,per_1000
Ireland,25-29,2011,89.0,fertility_by_age,per_1000
Ireland,30-34,2011,135.7,fertility_by_age,per_1000
Ireland,35-39,2011,97.9,fertility_by_age,per_1000
Ireland,40-44,2011,22.3,fertility_by_age,per_1000
Ireland,45-49,2011,1.1,fertility_by_age,per_1000
Israel,15-19,2011,13.1,fertility_by_age,per_1000
Israel,20-24,2011,112.6,fertility_by_age,per_1000
Israel,25-29,2011,177.3,fertility_by_age,per_1000
Israel,30-34,2011,173.4,fertility_by_age,per_1000
Israel,35-39,2011,106.4,fertility_by_age,per_1000
Israel,40-44,2011,28.4,fertility_by_age,per_1000
Israel,45-49,2011,2.7,fertility_by_age,per_1000
Italy,15-19,2011,6.5,fertility_by_age,per_1000
Italy,20-24,2011,34.0,fertility_by_age,per_1000
Italy,25-29,2011,73.8,fertility_by_age,per_1000
