region,iso_code,indicator,year,age_group,percentage,number,process
Low-income countries,1500,Married or in-union women,2020,15-19,21.14,16306,Estimate
Low-income countries,1500,Married or in-union women,2020,20-24,59.26,39130,Estimate
Low-income countries,1500,Married or in-union women,2020,25-29,79.06,43691,Estimate
Low-income countries,1500,Married or in-union women,2020,30-34,84.33,38533,Estimate
Low-income countries,1500,Married or in-union women,2020,35-39,85.05,31960,Estimate
Low-income countries,1500,Married or in-union women,2020,40-44,83.08,25748,Estimate
Low-income countries,1500,Married or in-union women,2020,45-49,79.9,20864,Estimate
Low-income countries,1500,Married or in-union women,2020,15-49,63.82,216234,Estimate
Low-income countries,1500,Married or in-union women,2021,15-19,20.91,16560,Estimate
Low-income countries,1500,Married or in-union women,2021,20-24,58.86,40044,Estimate
Low-income countries,1500,Married or in-union women,2021,25-29,78.76,45113,Estimate
Low-income countries,1500,Married or in-union women,2021,30-34,84.16,39790,Estimate
Low-income countries,1500,Married or in-union women,2021,35-39,84.94,33033,Estimate
Low-income countries,1500,Married or in-union women,2021,40-44,83.0,26639,Estimate
Low-income countries,1500,Married or in-union women,2021,45-49,79.8,21351,Estimate
Low-income countries,1500,Married or in-union women,2021,15-49,63.66,222533,Estimate
Low-income countries,1500,Married or in-union women,2022,15-19,20.68,16803,Estimate
Low-income countries,1500,Married or in-union women,2022,20-24,58.43,40943,Estimate
Low-income countries,1500,Married or in-union women,2022,25-29,78.44,46486,Estimate
Low-income countries,1500,Married or in-union women,2022,30-34,83.97,41079,Estimate
Low-income countries,1500,Married or in-union women,2022,35-39,84.82,34174,Estimate
Low-income countries,1500,Married or in-union women,2022,40-44,82.93,27550,Estimate
Low-income countries,1500,Married or in-union women,2022,45-49,79.67,21845,Estimate
Low-income countries,1500,Married or in-union women,2022,15-49,63.5,228883,Estimate
Low-income countries,1500,Married or in-union women,2023,15-19,20.46,17062,Estimate
Low-income countries,1500,Married or in-union women,2023,20-24,58.01,41910,Estimate
Low-income countries,1500,Married or in-union women,2023,25-29,78.14,47876,Estimate
Low-income countries,1500,Married or in-union women,2023,30-34,83.76,42502,Estimate
Low-income countries,1500,Married or in-union women,2023,35-39,84.71,35427,Estimate
Low-income countries,1500,Married or in-union women,2023,40-44,82.85,28495,Estimate
Low-income countries,1500,Married or in-union women,2023,45-49,79.53,22439,Estimate
Low-income countries,1500,Married or in-union women,2023,15-49,63.35,235715,Estimate
Low-income countries,1500,Married or in-union women,2024,15-19,20.25,17313,Estimate
Low-income countries,1500,Married or in-union women,2024,20-24,57.62,42832,Estimate
Low-income countries,1500,Married or in-union women,2024,25-29,77.84,49272,Estimate
Low-income countries,1500,Married or in-union women,2024,30-34,83.55,43968,Estimate
Low-income countries,1500,Married or in-union women,2024,35-39,84.59,36721,Estimate
Low-income countries,1500,Married or in-union women,2024,40-44,82.76,29459,Estimate
Low-income countries,1500,Married or in-union women,2024,45-49,79.41,23156,Estimate
Low-income countries,1500,Married or in-union women,2024,15-49,63.22,242725,Estimate
Low-income countries,1500,Married or in-union women,2025,15-19,20.02,17530,Projection
Low-income countries,1500,Married or in-union women,2025,20-24,57.23,43671,Projection
Low-income countries,1500,Married or in-union women,2025,25-29,77.53,50652,Projection
Low-income countries,1500,Married or in-union women,2025,30-34,83.3,45480,Projection
Low-income countries,1500,Married or in-union women,2025,35-39,84.47,38024,Projection
Low-income countries,1500,Married or in-union women,2025,40-44,82.68,30461,Projection
Low-income countries,1500,Married or in-union women,2025,45-49,79.3,23954,Projection
Low-income countries,1500,Married or in-union women,2025,15-49,63.1,249776,Projection
Low-income countries,1500,Married or in-union women,2026,15-19,19.8,17727,Projection
Low-income countries,1500,Married or in-union women,2026,20-24,56.84,44501,Projection
Low-income countries,1500,Married or in-union women,2026,25-29,77.22,52014,Projection
Low-income countries,1500,Married or in-union women,2026,30-34,83.05,47054,Projection
Low-income countries,1500,Married or in-union women,2026,35-39,84.36,39345,Projection
Low-income countries,1500,Married or in-union women,2026,40-44,82.6,31535,Projection
Low-income countries,1500,Married or in-union women,2026,45-49,79.19,24808,Projection
Low-income countries,1500,Married or in-union women,2026,15-49,62.98,256988,Projection
Low-income countries,1500,Married or in-union women,2027,15-19,19.57,17905,Projection
Low-income countries,1500,Married or in-union women,2027,20-24,56.44,45308,Projection
Low-income countries,1500,Married or in-union women,2027,25-29,76.91,53357,Projection
Low-income countries,1500,Married or in-union women,2027,30-34,82.79,48577,Projection
Low-income countries,1500,Married or in-union women,2027,35-39,84.25,40705,Projection
Low-income countries,1500,Married or in-union women,2027,40-44,82.52,32680,Projection
Low-income countries,1500,Married or in-union women,2027,45-49,79.09,25684,Projection
Low-income countries,1500,Married or in-union women,2027,15-49,62.88,264218,Projection
Low-income countries,1500,Married or in-union women,2028,15-19,19.35,18053,Projection
Low-income countries,1500,Married or in-union women,2028,20-24,56.03,46099,Projection
Low-income countries,1500,Married or in-union women,2028,25-29,76.6,54665,Projection
Low-income countries,1500,Married or in-union women,2028,30-34,82.54,50018,Projection
Low-income countries,1500,Married or in-union women,2028,35-39,84.13,42132,Projection
Low-income countries,1500,Married or in-union women,2028,40-44,82.44,33887,Projection
Low-income countries,1500,Married or in-union women,2028,45-49,78.98,26556,Projection
Low-income countries,1500,Married or in-union women,2028,15-49,62.78,271413,Projection
Low-income countries,1500,Married or in-union women,2029,15-19,19.12,18175,Projection
Low-income countries,1500,Married or in-union women,2029,20-24,55.61,46866,Projection
Low-income countries,1500,Married or in-union women,2029,25-29,76.3,55925,Projection
Low-income countries,1500,Married or in-union women,2029,30-34,82.3,51471,Projection
Low-income countries,1500,Married or in-union women,2029,35-39,84.01,43608,Projection
Low-income countries,1500,Married or in-union women,2029,40-44,82.37,35131,Projection
Low-income countries,1500,Married or in-union women,2029,45-49,78.87,27438,Projection
Low-income countries,1500,Married or in-union women,2029,15-49,62.67,278617,Projection
Low-income countries,1500,Married or in-union women,2030,15-19,18.88,18280,Projection
Low-income countries,1500,Married or in-union women,2030,20-24,55.17,47593,Projection
Low-income countries,1500,Married or in-union women,2030,25-29,75.99,57145,Projection
Low-income countries,1500,Married or in-union women,2030,30-34,82.08,52943,Projection
Low-income countries,1500,Married or in-union women,2030,35-39,83.87,45148,Projection
Low-income countries,1500,Married or in-union women,2030,40-44,82.31,36390,Projection
Low-income countries,1500,Married or in-union women,2030,45-49,78.76,28358,Projection
Low-income countries,1500,Married or in-union women,2030,15-49,62.57,285860,Projection
Low-income countries,1500,Married or in-union women,2031,15-19,18.64,18380,Projection
Low-income countries,1500,Married or in-union women,2031,20-24,54.73,48270,Projection
Low-income countries,1500,Married or in-union women,2031,25-29,75.69,58355,Projection
Low-income countries,1500,Married or in-union women,2031,30-34,81.86,54393,Projection
Low-income countries,1500,Married or in-union women,2031,35-39,83.73,46741,Projection
Low-income countries,1500,Married or in-union women,2031,40-44,82.24,37659,Projection
Low-income countries,1500,Married or in-union women,2031,45-49,78.65,29341,Projection
Low-income countries,1500,Married or in-union women,2031,15-49,62.47,293143,Projection
Low-income countries,1500,Married or in-union women,2032,15-19,18.4,18487,Projection
Low-income countries,1500,Married or in-union women,2032,20-24,54.29,48900,Projection
Low-income countries,1500,Married or in-union women,2032,25-29,75.37,59560,Projection
Low-income countries,1500,Married or in-union women,2032,30-34,81.65,55852,Projection
Low-income countries,1500,Married or in-union women,2032,35-39,83.58,48299,Projection
Low-income countries,1500,Married or in-union women,2032,40-44,82.18,38974,Projection
Low-income countries,1500,Married or in-union women,2032,45-49,78.56,30398,Projection
Low-income countries,1500,Married or in-union women,2032,15-49,62.35,300474,Projection
Low-income countries,1500,Married or in-union women,2033,15-19,18.16,18614,Projection
Low-income countries,1500,Married or in-union women,2033,20-24,53.84,49468,Projection
Low-income countries,1500,Married or in-union women,2033,25-29,75.05,60772,Projection
Low-income countries,1500,Married or in-union women,2033,30-34,81.45,57309,Projection
Low-income countries,1500,Married or in-union women,2033,35-39,83.43,49793,Projection
Low-income countries,1500,Married or in-union women,2033,40-44,82.1,40366,Projection
Low-income countries,1500,Married or in-union women,2033,45-49,78.48,31520,Projection
Low-income countries,1500,Married or in-union women,2033,15-49,62.23,307844,Projection
Low-income countries,1500,Married or in-union women,2034,15-19,17.93,18764,Projection
Low-income countries,1500,Married or in-union women,2034,20-24,53.39,49981,Projection
Low-income countries,1500,Married or in-union women,2034,25-29,74.71,61967,Projection
Low-income countries,1500,Married or in-union women,2034,30-34,81.26,58726,Projection
Low-income countries,1500,Married or in-union women,2034,35-39,83.27,51299,Projection
Low-income countries,1500,Married or in-union women,2034,40-44,82.02,41804,Projection
Low-income countries,1500,Married or in-union women,2034,45-49,78.4,32679,Projection
Low-income countries,1500,Married or in-union women,2034,15-49,62.08,315222,Projection
Low-income countries,1500,Married or in-union women,2035,15-19,17.69,18930,Projection
Low-income countries,1500,Married or in-union women,2035,20-24,52.95,50476,Projection
Low-income countries,1500,Married or in-union women,2035,25-29,74.36,63122,Projection
Low-income countries,1500,Married or in-union women,2035,30-34,81.08,60109,Projection
Low-income countries,1500,Married or in-union women,2035,35-39,83.13,52822,Projection
Low-income countries,1500,Married or in-union women,2035,40-44,81.91,43300,Projection
Low-income countries,1500,Married or in-union women,2035,45-49,78.33,33851,Projection
Low-income countries,1500,Married or in-union women,2035,15-49,61.92,322613,Projection
Low-income countries,1500,Married or in-union women,2036,15-19,17.46,19101,Projection
Low-income countries,1500,Married or in-union women,2036,20-24,52.51,50980,Projection
Low-income countries,1500,Married or in-union women,2036,25-29,74.0,64232,Projection
Low-income countries,1500,Married or in-union women,2036,30-34,80.9,61493,Projection
Low-income countries,1500,Married or in-union women,2036,35-39,82.99,54326,Projection
Low-income countries,1500,Married or in-union women,2036,40-44,81.79,44845,Projection
Low-income countries,1500,Married or in-union women,2036,45-49,78.26,35035,Projection
Low-income countries,1500,Married or in-union women,2036,15-49,61.76,330016,Projection
Low-income countries,1500,Married or in-union women,2037,15-19,17.23,19268,Projection
Low-income countries,1500,Married or in-union women,2037,20-24,52.07,51514,Projection
Low-income countries,1500,Married or in-union women,2037,25-29,73.65,65294,Projection
Low-income countries,1500,Married or in-union women,2037,30-34,80.71,62883,Projection
Low-income countries,1500,Married or in-union women,2037,35-39,82.86,55848,Projection
Low-income countries,1500,Married or in-union women,2037,40-44,81.66,46358,Projection
Low-income countries,1500,Married or in-union women,2037,45-49,78.19,36266,Projection
Low-income countries,1500,Married or in-union women,2037,15-49,61.59,337434,Projection
Low-income countries,1500,Married or in-union women,2038,15-19,17.02,19429,Projection
Low-income countries,1500,Married or in-union women,2038,20-24,51.63,52109,Projection
Low-income countries,1500,Married or in-union women,2038,25-29,73.29,66286,Projection
Low-income countries,1500,Married or in-union women,2038,30-34,80.5,64288,Projection
Low-income countries,1500,Married or in-union women,2038,35-39,82.75,57377,Projection
Low-income countries,1500,Married or in-union women,2038,40-44,81.53,47813,Projection
Low-income countries,1500,Married or in-union women,2038,45-49,78.12,37569,Projection
Low-income countries,1500,Married or in-union women,2038,15-49,61.42,344874,Projection
Low-income countries,1500,Married or in-union women,2039,15-19,16.81,19584,Projection
Low-income countries,1500,Married or in-union women,2039,20-24,51.19,52783,Projection
Low-income countries,1500,Married or in-union women,2039,25-29,72.94,67217,Projection
Low-income countries,1500,Married or in-union women,2039,30-34,80.28,65684,Projection
Low-income countries,1500,Married or in-union women,2039,35-39,82.64,58871,Projection
